Attack metrics report
Dataset: spambase
Attack: fgsm
epsilon=0.07

Correctly-classified originals: 2058/2301
Successfully attacked (among correct): 2042/2058
ASR (among correct): 0.9922

Changed samples among correct (any feature changed): 2058/2058
Max |delta| among correct: 0.07

Changed samples among successful attacks: 2042/2042
Max |delta| among successful attacks: 0.07

Summary of perturbation size (delta = X_adv - X_test) over correctly-classified originals
  MAE  : mean=0.0400563 median=0.0389731 min=0.0331579 max=0.0544743
  RMSE : mean=0.0521832 median=0.0516228 min=0.0481773 max=0.061006
  L1   : mean=2.28321 median=2.22147 min=1.89 max=3.10503
  L2   : mean=0.393975 median=0.389744 min=0.363731 max=0.460585
  Linf : mean=0.07 median=0.07 min=0.07 max=0.07

Original vs Perturbed (these can look very similar if delta is small)
Subset: correctly-classified originals
  MAE  : orig_mean=0.0158086 adv_mean=0.0428446 mean|diff|=0.027036 max|diff|=0.034386
  RMSE : orig_mean=0.0514402 adv_mean=0.0686012 mean|diff|=0.0184953 max|diff|=0.0490614
  L1   : orig_mean=0.901089 adv_mean=2.44214 mean|diff|=1.54105 max|diff|=1.96
  L2   : orig_mean=0.388365 adv_mean=0.517928 mean|diff|=0.139637 max|diff|=0.370405
  Linf : orig_mean=0.281171 adv_mean=0.269878 mean|diff|=0.0606307 max|diff|=0.07

Subset: successfully-attacked (among correct)
  MAE  : orig_mean=0.0154242 adv_mean=0.0425011 mean|diff|=0.0270769 max|diff|=0.034386
  RMSE : orig_mean=0.0503325 adv_mean=0.0677352 mean|diff|=0.018533 max|diff|=0.0490614
  L1   : orig_mean=0.879179 adv_mean=2.42256 mean|diff|=1.54339 max|diff|=1.96
  L2   : orig_mean=0.380002 adv_mean=0.511389 mean|diff|=0.139921 max|diff|=0.370405
  Linf : orig_mean=0.276546 adv_mean=0.265713 mean|diff|=0.0605573 max|diff|=0.07

Per-sample details (correctly-classified originals)
idx,attack_success,changed,mae_delta,rmse_delta,l1_delta,l2_delta,linf_delta
421,1,1,0.035614,0.0499298,2.03,0.376962,0.07
422,1,1,0.0403656,0.0513402,2.30084,0.38761,0.07
423,1,1,0.0435118,0.0542316,2.48017,0.40944,0.07
424,1,1,0.0454536,0.0556748,2.59085,0.420335,0.07
425,1,1,0.0458485,0.0548176,2.61337,0.413864,0.07
426,1,1,0.0352729,0.0495162,2.01055,0.373839,0.07
427,1,1,0.0347926,0.0491249,1.98318,0.370885,0.07
429,1,1,0.0381232,0.0503247,2.17302,0.379943,0.07
431,1,1,0.0458183,0.0560958,2.61164,0.423514,0.07
432,1,1,0.0390018,0.0513558,2.2231,0.387728,0.07
433,1,1,0.036818,0.0502917,2.09862,0.379694,0.07
434,1,1,0.0400313,0.0520563,2.28179,0.393017,0.07
435,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
436,1,1,0.03751,0.0507914,2.13807,0.383467,0.07
437,1,1,0.040204,0.0528783,2.29163,0.399223,0.07
439,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
440,1,1,0.034386,0.0490614,1.96,0.370405,0.07
441,1,1,0.0447106,0.0542963,2.54851,0.409928,0.07
442,1,1,0.0487504,0.0561663,2.77877,0.424046,0.07
443,1,1,0.0392071,0.0518505,2.23481,0.391463,0.07
444,1,1,0.039995,0.0517439,2.27971,0.390658,0.07
445,1,1,0.0385606,0.0506235,2.19795,0.382199,0.07
446,1,1,0.037744,0.0509682,2.15141,0.384801,0.07
447,1,1,0.0429077,0.0542195,2.44574,0.409349,0.07
448,1,1,0.042576,0.0538568,2.42683,0.40661,0.07
449,1,1,0.035614,0.0499298,2.03,0.376962,0.07
450,1,1,0.0375635,0.0510082,2.14112,0.385104,0.07
451,1,1,0.0445205,0.0548633,2.53767,0.414209,0.07
452,1,1,0.0384228,0.0516914,2.1901,0.390261,0.07
453,1,1,0.0384696,0.0517108,2.19276,0.390408,0.07
454,0,1,0.035614,0.0499298,2.03,0.376962,0.07
455,1,1,0.037595,0.0510751,2.14292,0.385609,0.07
456,1,1,0.0405861,0.0532631,2.31341,0.402128,0.07
457,1,1,0.0435482,0.0541389,2.48225,0.408739,0.07
458,1,1,0.0417706,0.0531485,2.38093,0.401263,0.07
459,1,1,0.0536301,0.0595209,3.05691,0.449373,0.07
460,1,1,0.036689,0.0499147,2.09127,0.376848,0.07
461,1,1,0.0478228,0.0554571,2.7259,0.418692,0.07
462,1,1,0.0442415,0.0537542,2.52176,0.405835,0.07
463,1,1,0.0370058,0.0506689,2.10933,0.382542,0.07
465,1,1,0.0374147,0.0505418,2.13264,0.381582,0.07
466,1,1,0.0403283,0.0521594,2.29871,0.393795,0.07
467,1,1,0.034386,0.0490614,1.96,0.370405,0.07
468,1,1,0.047275,0.0559776,2.69468,0.422621,0.07
469,1,1,0.0382738,0.0514973,2.18161,0.388796,0.07
470,1,1,0.0392991,0.0519288,2.24005,0.392054,0.07
471,1,1,0.0428949,0.0532554,2.44501,0.40207,0.07
472,1,1,0.0381877,0.051289,2.1767,0.387224,0.07
473,1,1,0.0366571,0.050198,2.08946,0.378987,0.07
474,1,1,0.035634,0.0496375,2.03114,0.374755,0.07
475,1,1,0.0445392,0.0539958,2.53873,0.40766,0.07
476,1,1,0.034386,0.0490614,1.96,0.370405,0.07
477,1,1,0.0430728,0.0531903,2.45515,0.401578,0.07
478,1,1,0.0377687,0.051111,2.15281,0.38588,0.07
479,1,1,0.0381007,0.0513384,2.17174,0.387596,0.07
480,1,1,0.034386,0.0490614,1.96,0.370405,0.07
481,1,1,0.0420847,0.0539819,2.39883,0.407554,0.07
482,1,1,0.043813,0.0549499,2.49734,0.414862,0.07
483,1,1,0.0380728,0.050999,2.17015,0.385034,0.07
484,1,1,0.04924,0.0566429,2.80668,0.427644,0.07
485,1,1,0.0445309,0.0552162,2.53826,0.416873,0.07
486,1,1,0.0350545,0.0492513,1.99811,0.371839,0.07
487,1,1,0.0463918,0.0560494,2.64433,0.423164,0.07
488,1,1,0.036136,0.0497138,2.05975,0.375331,0.07
490,1,1,0.042288,0.0536138,2.41042,0.404775,0.07
491,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
492,1,1,0.034386,0.0490614,1.96,0.370405,0.07
493,1,1,0.0401457,0.0528376,2.2883,0.398915,0.07
494,1,1,0.0351559,0.0494045,2.00388,0.372996,0.07
495,1,1,0.0367744,0.0506925,2.09614,0.38272,0.07
496,1,1,0.035614,0.0499298,2.03,0.376962,0.07
497,1,1,0.0429352,0.0530141,2.44731,0.400248,0.07
498,1,1,0.0401489,0.0528406,2.28849,0.398937,0.07
499,1,1,0.034386,0.0490614,1.96,0.370405,0.07
500,1,1,0.035614,0.0499298,2.03,0.376962,0.07
501,1,1,0.0396808,0.0516602,2.2618,0.390026,0.07
502,1,1,0.0375527,0.0510659,2.1405,0.385539,0.07
503,1,1,0.0430729,0.053827,2.45516,0.406385,0.07
504,1,1,0.0452509,0.0555028,2.5793,0.419037,0.07
505,1,1,0.034386,0.0490614,1.96,0.370405,0.07
506,1,1,0.0434109,0.053392,2.47442,0.403101,0.07
507,1,1,0.0467117,0.0563476,2.66257,0.425415,0.07
508,1,1,0.0358178,0.049252,2.04162,0.371844,0.07
509,1,1,0.0469032,0.0566477,2.67348,0.427681,0.07
510,1,1,0.0404792,0.0521338,2.30732,0.393601,0.07
511,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
512,1,1,0.034386,0.0490614,1.96,0.370405,0.07
513,1,1,0.035614,0.0499298,2.03,0.376962,0.07
514,1,1,0.035614,0.0499298,2.03,0.376962,0.07
515,1,1,0.0405137,0.0517983,2.30928,0.391068,0.07
516,1,1,0.0453952,0.054675,2.58753,0.412787,0.07
518,1,1,0.0382231,0.0512955,2.17872,0.387273,0.07
520,1,1,0.0513824,0.0577371,2.9288,0.435905,0.07
521,1,1,0.0357378,0.0484824,2.03706,0.366034,0.07
522,1,1,0.0403963,0.0523077,2.30259,0.394914,0.07
523,1,1,0.0443673,0.0545497,2.52893,0.411841,0.07
524,1,1,0.0361667,0.0501038,2.0615,0.378276,0.07
525,1,1,0.0408334,0.0527368,2.3275,0.398154,0.07
526,1,1,0.0371043,0.0507056,2.11494,0.382819,0.07
527,1,1,0.0391553,0.0518749,2.23185,0.391647,0.07
528,1,1,0.034386,0.0490614,1.96,0.370405,0.07
529,1,1,0.0395156,0.0517087,2.25239,0.390392,0.07
530,1,1,0.034386,0.0490614,1.96,0.370405,0.07
531,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
532,1,1,0.0347502,0.0491113,1.98076,0.370782,0.07
533,1,1,0.0429399,0.0543178,2.44757,0.410091,0.07
534,1,1,0.0468106,0.0556402,2.66821,0.420074,0.07
535,1,1,0.0370516,0.0502375,2.11194,0.379285,0.07
537,1,1,0.0368642,0.0507834,2.10126,0.383407,0.07
538,1,1,0.034386,0.0490614,1.96,0.370405,0.07
539,1,1,0.043685,0.0540083,2.49005,0.407754,0.07
540,1,1,0.0403599,0.0521488,2.30052,0.393715,0.07
541,1,1,0.0362204,0.0501392,2.06457,0.378543,0.07
543,1,1,0.0391446,0.051211,2.23124,0.386634,0.07
544,1,1,0.0492077,0.0566851,2.80484,0.427963,0.07
545,1,1,0.0503027,0.0564763,2.86726,0.426386,0.07
546,1,1,0.035614,0.0499298,2.03,0.376962,0.07
547,1,1,0.034386,0.0490614,1.96,0.370405,0.07
548,1,1,0.0372904,0.0505197,2.12555,0.381415,0.07
549,1,1,0.0504548,0.0582111,2.87592,0.439484,0.07
551,1,1,0.0354814,0.0494215,2.02244,0.373124,0.07
552,1,1,0.0370418,0.0508057,2.11138,0.383575,0.07
553,1,1,0.0422436,0.0533541,2.40788,0.402814,0.07
554,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
555,1,1,0.0371427,0.0506897,2.11713,0.382699,0.07
556,1,1,0.0505907,0.0574955,2.88367,0.434081,0.07
557,1,1,0.034386,0.0490614,1.96,0.370405,0.07
558,1,1,0.034386,0.0490614,1.96,0.370405,0.07
559,1,1,0.0455616,0.0544767,2.59701,0.41129,0.07
560,1,1,0.0427214,0.0540014,2.43512,0.407702,0.07
561,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
562,1,1,0.039392,0.0520255,2.24535,0.392784,0.07
563,1,1,0.035614,0.0499298,2.03,0.376962,0.07
564,1,1,0.0427032,0.0538154,2.43408,0.406298,0.07
565,1,1,0.034386,0.0490614,1.96,0.370405,0.07
566,1,1,0.0400306,0.0523566,2.28175,0.395284,0.07
567,1,1,0.0400662,0.0526545,2.28378,0.397533,0.07
569,1,1,0.045828,0.055281,2.6122,0.417363,0.07
570,1,1,0.0365924,0.050044,2.08577,0.377824,0.07
571,1,1,0.0383978,0.0516489,2.18867,0.38994,0.07
573,1,1,0.043261,0.0531462,2.46588,0.401245,0.07
574,1,1,0.0484462,0.0560329,2.76143,0.423039,0.07
575,1,1,0.0387477,0.0514735,2.20862,0.388617,0.07
576,1,1,0.0367506,0.0503254,2.09478,0.379949,0.07
578,1,1,0.034386,0.0490614,1.96,0.370405,0.07
579,1,1,0.0420365,0.0533027,2.39608,0.402427,0.07
580,1,1,0.0375055,0.0510297,2.13781,0.385266,0.07
581,1,1,0.0374949,0.0502977,2.13721,0.379739,0.07
582,1,1,0.0389108,0.0517289,2.21791,0.390545,0.07
583,1,1,0.034386,0.0490614,1.96,0.370405,0.07
584,1,1,0.041171,0.0530229,2.34674,0.400314,0.07
585,1,1,0.0370436,0.0508061,2.11148,0.383578,0.07
586,1,1,0.0511706,0.0575491,2.91672,0.434486,0.07
587,1,1,0.0395701,0.0514065,2.2555,0.38811,0.07
588,1,1,0.042392,0.0537059,2.41635,0.405471,0.07
589,1,1,0.034386,0.0490614,1.96,0.370405,0.07
590,1,1,0.0363158,0.0502101,2.07,0.379078,0.07
591,1,1,0.0434459,0.0537555,2.47642,0.405845,0.07
592,1,1,0.0453588,0.0546124,2.58545,0.412314,0.07
593,1,1,0.0424613,0.0540184,2.42029,0.40783,0.07
594,1,1,0.0392982,0.0524488,2.24,0.39598,0.07
595,1,1,0.0356335,0.049528,2.03111,0.373928,0.07
596,1,1,0.0423796,0.0536603,2.41564,0.405126,0.07
597,1,1,0.0459091,0.0549225,2.61682,0.414656,0.07
598,1,1,0.049741,0.0573207,2.83524,0.432762,0.07
599,1,1,0.035614,0.0499298,2.03,0.376962,0.07
600,1,1,0.0418681,0.0536391,2.38648,0.404966,0.07
601,1,1,0.0448097,0.0544674,2.55416,0.41122,0.07
602,1,1,0.035614,0.0499298,2.03,0.376962,0.07
603,1,1,0.0450466,0.0539468,2.56766,0.407289,0.07
604,1,1,0.0431145,0.0531886,2.45753,0.401565,0.07
605,1,1,0.0385999,0.0517631,2.20019,0.390803,0.07
606,1,1,0.035655,0.0493067,2.03233,0.372257,0.07
608,1,1,0.0491792,0.0582548,2.80322,0.439814,0.07
609,1,1,0.0423124,0.0532036,2.41181,0.401678,0.07
610,1,1,0.0380556,0.0503103,2.16917,0.379834,0.07
611,1,1,0.0357533,0.0499362,2.03794,0.37701,0.07
612,1,1,0.0449429,0.0542121,2.56174,0.409293,0.07
613,1,1,0.0401939,0.052553,2.29105,0.396766,0.07
614,1,1,0.0501993,0.0565601,2.86136,0.42702,0.07
615,1,1,0.034386,0.0490614,1.96,0.370405,0.07
616,1,1,0.0501979,0.0582086,2.86128,0.439465,0.07
617,1,1,0.0388455,0.0519536,2.2142,0.392241,0.07
618,1,1,0.0407118,0.0530151,2.32057,0.400255,0.07
619,1,1,0.0373931,0.0503822,2.13141,0.380377,0.07
620,1,1,0.0435849,0.0542642,2.48434,0.409686,0.07
622,1,1,0.0387982,0.0516558,2.2115,0.389992,0.07
623,1,1,0.0416594,0.0528914,2.37459,0.399321,0.07
624,1,1,0.0464379,0.0554343,2.64696,0.41852,0.07
625,1,1,0.0386001,0.0512377,2.20021,0.386836,0.07
626,1,1,0.0396642,0.0524349,2.26086,0.395875,0.07
627,1,1,0.0417525,0.0537113,2.37989,0.405512,0.07
628,1,1,0.0406234,0.0525241,2.31553,0.396548,0.07
630,1,1,0.038549,0.0510866,2.19729,0.385695,0.07
631,1,1,0.0392801,0.051678,2.23896,0.39016,0.07
633,1,1,0.034386,0.0490614,1.96,0.370405,0.07
634,1,1,0.0401128,0.0525937,2.28643,0.397074,0.07
635,1,1,0.0389189,0.0507934,2.21838,0.383482,0.07
636,1,1,0.0386083,0.0511138,2.20067,0.385901,0.07
637,1,1,0.0360294,0.0495505,2.05367,0.374098,0.07
638,1,1,0.0379528,0.0510963,2.16331,0.385769,0.07
639,1,1,0.0440487,0.0546452,2.51077,0.412562,0.07
640,1,1,0.034386,0.0490614,1.96,0.370405,0.07
641,1,1,0.0439818,0.0545579,2.50696,0.411903,0.07
642,1,1,0.0391906,0.0519336,2.23386,0.39209,0.07
643,1,1,0.0348301,0.0491017,1.98532,0.37071,0.07
644,1,1,0.0440823,0.0544749,2.51269,0.411276,0.07
647,1,1,0.0445918,0.0541479,2.54173,0.408808,0.07
649,1,1,0.0376074,0.0509512,2.14362,0.384673,0.07
650,1,1,0.035614,0.0499298,2.03,0.376962,0.07
652,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
653,1,1,0.0402883,0.0518014,2.29643,0.391092,0.07
654,1,1,0.0471938,0.0562065,2.69005,0.42435,0.07
655,1,1,0.0394752,0.0521442,2.25009,0.39368,0.07
656,1,1,0.0404741,0.051937,2.30702,0.392116,0.07
657,1,1,0.0446291,0.0541198,2.54386,0.408596,0.07
658,1,1,0.0493595,0.0561494,2.81349,0.423919,0.07
659,1,1,0.0399628,0.052557,2.27788,0.396797,0.07
660,1,1,0.0376925,0.0508316,2.14847,0.38377,0.07
663,1,1,0.034386,0.0490614,1.96,0.370405,0.07
664,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
666,0,1,0.0368421,0.0507833,2.1,0.383406,0.07
667,1,1,0.0402791,0.0515484,2.29591,0.389182,0.07
668,1,1,0.03814,0.0510028,2.17398,0.385063,0.07
669,1,1,0.0354138,0.0495473,2.01859,0.374074,0.07
670,1,1,0.0371751,0.0503722,2.11898,0.380302,0.07
671,1,1,0.034386,0.0490614,1.96,0.370405,0.07
672,1,1,0.0412882,0.0530429,2.35343,0.400465,0.07
673,1,1,0.0413518,0.052768,2.35705,0.39839,0.07
674,1,1,0.0437063,0.0542102,2.49126,0.409278,0.07
675,1,1,0.0385793,0.0517657,2.19902,0.390822,0.07
676,1,1,0.0419616,0.0536822,2.39181,0.405292,0.07
677,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
678,1,1,0.034386,0.0490614,1.96,0.370405,0.07
679,1,1,0.0378275,0.0509123,2.15617,0.384379,0.07
680,1,1,0.0393763,0.0512816,2.24445,0.387168,0.07
681,1,1,0.0448799,0.0551943,2.55815,0.416708,0.07
682,1,1,0.0435665,0.053595,2.48329,0.404633,0.07
683,1,1,0.034386,0.0490614,1.96,0.370405,0.07
684,1,1,0.036778,0.0506972,2.09635,0.382755,0.07
685,1,1,0.0422335,0.053596,2.40731,0.404641,0.07
686,1,1,0.0366778,0.0499472,2.09063,0.377093,0.07
687,1,1,0.0532405,0.0597672,3.03471,0.451233,0.07
688,1,1,0.041437,0.052996,2.36191,0.400111,0.07
690,1,1,0.0392835,0.0515674,2.23916,0.389325,0.07
691,1,1,0.040644,0.0529976,2.31671,0.400123,0.07
692,1,1,0.040821,0.0533012,2.3268,0.402415,0.07
694,1,1,0.041326,0.0533316,2.35558,0.402645,0.07
695,1,1,0.0441146,0.053229,2.51453,0.40187,0.07
696,1,1,0.0406214,0.0519525,2.31542,0.392233,0.07
697,1,1,0.034386,0.0490614,1.96,0.370405,0.07
698,1,1,0.035468,0.0497369,2.02168,0.375505,0.07
699,1,1,0.0360496,0.0498953,2.05483,0.376701,0.07
700,1,1,0.0529779,0.0605765,3.01974,0.457343,0.07
701,1,1,0.0362851,0.0501861,2.06825,0.378897,0.07
703,1,1,0.0448513,0.0554043,2.55652,0.418293,0.07
704,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
705,1,1,0.0485504,0.0572804,2.76737,0.432458,0.07
706,1,1,0.0407586,0.0529397,2.32324,0.399686,0.07
707,1,1,0.0400094,0.051803,2.28054,0.391104,0.07
708,1,1,0.03827,0.0510699,2.18139,0.385569,0.07
709,1,1,0.0408609,0.0528814,2.32907,0.399246,0.07
710,1,1,0.0388689,0.05175,2.21553,0.390704,0.07
712,1,1,0.034386,0.0490614,1.96,0.370405,0.07
714,1,1,0.0453085,0.0533463,2.58258,0.402755,0.07
715,1,1,0.0384618,0.0502947,2.19232,0.379717,0.07
716,1,1,0.034386,0.0490614,1.96,0.370405,0.07
717,1,1,0.0449836,0.0536848,2.56407,0.405311,0.07
718,1,1,0.0426444,0.0535551,2.43073,0.404332,0.07
719,1,1,0.0426273,0.0536397,2.42976,0.404971,0.07
720,1,1,0.0362118,0.0500302,2.06407,0.37772,0.07
721,1,1,0.0436159,0.054,2.48611,0.407691,0.07
722,1,1,0.0489772,0.0569766,2.7917,0.430164,0.07
724,1,1,0.0360644,0.0499704,2.05567,0.377268,0.07
725,1,1,0.0472018,0.0566456,2.6905,0.427665,0.07
726,1,1,0.0402106,0.052577,2.292,0.396947,0.07
727,1,1,0.034386,0.0490614,1.96,0.370405,0.07
728,1,1,0.0370931,0.0508038,2.11431,0.38356,0.07
730,1,1,0.0376968,0.0511026,2.14872,0.385816,0.07
731,1,1,0.0364144,0.0502941,2.07562,0.379712,0.07
732,1,1,0.0458172,0.0544781,2.61158,0.411301,0.07
733,1,1,0.0440935,0.0540994,2.51333,0.408441,0.07
734,1,1,0.0407119,0.0527454,2.32058,0.398219,0.07
735,1,1,0.0436657,0.054594,2.48894,0.412176,0.07
736,1,1,0.0379827,0.0506844,2.16502,0.382659,0.07
737,1,1,0.0489061,0.0568787,2.78765,0.429424,0.07
738,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
739,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
740,1,1,0.0416705,0.053958,2.37522,0.407374,0.07
741,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
742,1,1,0.0386439,0.051711,2.2027,0.390409,0.07
743,1,1,0.035093,0.0492096,2.0003,0.371524,0.07
745,1,1,0.0389687,0.0510602,2.22122,0.385496,0.07
746,1,1,0.0331579,0.0481773,1.89,0.363731,0.07
747,1,1,0.0443793,0.0537133,2.52962,0.405527,0.07
749,1,1,0.0419653,0.0522587,2.39202,0.394545,0.07
750,1,1,0.0485608,0.0563348,2.76797,0.425319,0.07
751,1,1,0.0364335,0.0503117,2.07671,0.379845,0.07
752,1,1,0.0391502,0.0514189,2.23156,0.388205,0.07
753,1,1,0.0456684,0.0556899,2.6031,0.42045,0.07
754,1,1,0.035614,0.0499298,2.03,0.376962,0.07
755,1,1,0.0387422,0.0505258,2.20831,0.381461,0.07
756,1,1,0.0399676,0.0514842,2.27815,0.388697,0.07
757,1,1,0.0367036,0.0506029,2.09211,0.382043,0.07
758,1,1,0.0479402,0.0572761,2.73259,0.432425,0.07
759,1,1,0.0363105,0.0498341,2.0697,0.376239,0.07
760,1,1,0.0525124,0.0604747,2.99321,0.456574,0.07
761,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
762,1,1,0.034386,0.0490614,1.96,0.370405,0.07
763,1,1,0.0398801,0.051983,2.27316,0.392463,0.07
764,1,1,0.0517381,0.0590421,2.94907,0.445758,0.07
765,1,1,0.0350858,0.049345,1.99989,0.372547,0.07
766,1,1,0.043446,0.0537555,2.47642,0.405845,0.07
767,1,1,0.034386,0.0490614,1.96,0.370405,0.07
768,1,1,0.0404149,0.0527931,2.30365,0.398579,0.07
770,1,1,0.0432745,0.0544803,2.46665,0.411317,0.07
771,1,1,0.0436338,0.0545357,2.48713,0.411736,0.07
773,1,1,0.0392664,0.0514466,2.23818,0.388413,0.07
774,1,1,0.0446167,0.0548221,2.54315,0.413897,0.07
775,1,1,0.0372933,0.0502067,2.12572,0.379052,0.07
776,1,1,0.0409796,0.0532052,2.33584,0.401691,0.07
777,1,1,0.0396018,0.0515693,2.2573,0.389339,0.07
778,1,1,0.0438202,0.0542159,2.49775,0.409321,0.07
779,1,1,0.0411126,0.0533433,2.34342,0.402733,0.07
780,1,1,0.035614,0.0499298,2.03,0.376962,0.07
781,1,1,0.0388636,0.0507597,2.21522,0.383227,0.07
782,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
783,1,1,0.0418095,0.0532207,2.38314,0.401807,0.07
785,1,1,0.0355735,0.0494231,2.02769,0.373136,0.07
786,1,1,0.040139,0.0523465,2.28792,0.395207,0.07
787,1,1,0.044097,0.0540998,2.51353,0.408444,0.07
788,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
790,1,1,0.0451245,0.0544719,2.5721,0.411254,0.07
791,1,1,0.0437966,0.0546255,2.49641,0.412413,0.07
792,1,1,0.0349091,0.0491095,1.98982,0.370769,0.07
793,1,1,0.035614,0.0499298,2.03,0.376962,0.07
794,1,1,0.0380542,0.0500483,2.16909,0.377856,0.07
795,1,1,0.034386,0.0490614,1.96,0.370405,0.07
796,1,1,0.0394081,0.0514183,2.24626,0.3882,0.07
797,1,1,0.0385717,0.0514315,2.19859,0.388299,0.07
798,1,1,0.0476977,0.0561183,2.71877,0.423684,0.07
799,1,1,0.0392683,0.0524093,2.23829,0.395682,0.07
800,1,1,0.0443799,0.0537134,2.52965,0.405527,0.07
801,1,1,0.0380702,0.0516228,2.17,0.389744,0.07
802,1,1,0.04491,0.0544775,2.55987,0.411296,0.07
803,1,1,0.0382537,0.0516414,2.18046,0.389884,0.07
804,1,1,0.034386,0.0490614,1.96,0.370405,0.07
806,1,1,0.034386,0.0490614,1.96,0.370405,0.07
808,1,1,0.0438742,0.054066,2.50083,0.40819,0.07
809,0,1,0.0491228,0.0586395,2.8,0.442719,0.07
810,1,1,0.0378981,0.0509589,2.16019,0.384731,0.07
811,1,1,0.0377603,0.0508755,2.15234,0.384102,0.07
814,1,1,0.0480645,0.055468,2.73968,0.418774,0.07
815,1,1,0.0441386,0.0542326,2.5159,0.409447,0.07
816,1,1,0.034386,0.0490614,1.96,0.370405,0.07
817,1,1,0.034386,0.0490614,1.96,0.370405,0.07
818,1,1,0.0457383,0.0548282,2.60708,0.413944,0.07
819,1,1,0.0405958,0.0530776,2.31396,0.400727,0.07
820,1,1,0.0380507,0.0501659,2.16889,0.378744,0.07
822,1,1,0.0389893,0.0507826,2.22239,0.383401,0.07
823,0,1,0.0491228,0.0586395,2.8,0.442719,0.07
824,1,1,0.0418663,0.0528938,2.38638,0.399339,0.07
825,1,1,0.0401449,0.0511879,2.28826,0.38646,0.07
826,1,1,0.0454616,0.0546744,2.59131,0.412783,0.07
828,1,1,0.0392749,0.0520914,2.23867,0.393282,0.07
829,1,1,0.0422193,0.0532984,2.4065,0.402394,0.07
830,1,1,0.0419652,0.0536226,2.39202,0.404842,0.07
831,1,1,0.0425915,0.0542768,2.42772,0.409781,0.07
833,1,1,0.0367982,0.0502114,2.0975,0.379088,0.07
834,1,1,0.0367852,0.0501582,2.09675,0.378686,0.07
835,1,1,0.0449948,0.0536867,2.56471,0.405326,0.07
836,1,1,0.0394298,0.0523097,2.2475,0.394929,0.07
837,1,1,0.0493575,0.0575603,2.81338,0.434571,0.07
838,1,1,0.0380178,0.0508503,2.16701,0.383911,0.07
840,1,1,0.035614,0.0499298,2.03,0.376962,0.07
841,1,1,0.0392136,0.0513979,2.23518,0.388046,0.07
842,1,1,0.037163,0.0500405,2.11829,0.377797,0.07
843,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
844,1,1,0.0472791,0.0548743,2.69491,0.414292,0.07
845,1,1,0.035614,0.0499298,2.03,0.376962,0.07
846,1,1,0.0384134,0.0514714,2.18956,0.388601,0.07
847,1,1,0.0518098,0.0590773,2.95316,0.446024,0.07
848,1,1,0.0479059,0.056597,2.73064,0.427298,0.07
849,1,1,0.040482,0.0530141,2.30747,0.400248,0.07
850,1,1,0.0418763,0.0530967,2.38695,0.400871,0.07
851,1,1,0.0387216,0.0518353,2.20713,0.391348,0.07
852,1,1,0.03903,0.052038,2.22471,0.392878,0.07
853,1,1,0.0381067,0.0507685,2.17208,0.383294,0.07
854,1,1,0.0357508,0.0493698,2.0378,0.372734,0.07
855,1,1,0.034386,0.0490614,1.96,0.370405,0.07
856,1,1,0.0371785,0.0508468,2.11918,0.383885,0.07
857,1,1,0.0366378,0.0505245,2.08836,0.381452,0.07
858,1,1,0.0406519,0.0518329,2.31716,0.39133,0.07
859,1,1,0.0436629,0.0545932,2.48878,0.41217,0.07
860,1,1,0.041855,0.0536889,2.38573,0.405342,0.07
861,1,1,0.037729,0.0507295,2.15055,0.382999,0.07
862,1,1,0.0448036,0.0541765,2.5538,0.409023,0.07
863,1,1,0.0457578,0.0544535,2.60819,0.411115,0.07
864,1,1,0.0497709,0.0575459,2.83694,0.434462,0.07
865,1,1,0.0410452,0.0526964,2.33957,0.397849,0.07
866,1,1,0.0368421,0.0507833,2.1,0.383406,0.07
867,1,1,0.041558,0.0538285,2.36881,0.406397,0.07
868,1,1,0.0405496,0.052231,2.31133,0.394336,0.07
870,1,1,0.034386,0.0490614,1.96,0.370405,0.07
871,1,1,0.034386,0.0490614,1.96,0.370405,0.07
872,1,1,0.034386,0.0490614,1.96,0.370405,0.07
873,1,1,0.0367193,0.0502772,2.093,0.379585,0.07
874,1,1,0.0422975,0.0536015,2.41096,0.404683,0.07
875,1,1,0.0376591,0.0510133,2.14657,0.385142,0.07
877,1,1,0.0404812,0.0528911,2.30743,0.399319,0.07
878,1,1,0.0445496,0.0546706,2.53933,0.412754,0.07
879,1,1,0.0496675,0.0573979,2.83105,0.433344,0.07
880,1,1,0.0395513,0.0522356,2.25442,0.39437,0.07
